ref_area.label,sex.label,classif1.label,time,obs_value
Philippines,Sex: Male,Occupation (ISCO-88): Total,2012,61.46
Philippines,Sex: Male,"Occupation (ISCO-88): 1. Legislators, senior officials and managers",2012,184.46
Philippines,Sex: Male,Occupation (ISCO-88): 2. Professionals,2012,141.57
Philippines,Sex: Male,Occupation (ISCO-88): 3. Technicians and associate professionals,2012,97.94
Philippines,Sex: Male,Occupation (ISCO-88): 4. Clerks,2012,73.77
Philippines,Sex: Male,Occupation (ISCO-88): 5. Service workers and shop and market sales workers,2012,51.15
Philippines,Sex: Male,Occupation (ISCO-88): 6. Skilled agricultural and fishery workers,2012,77.99
Philippines,Sex: Male,Occupation (ISCO-88): 7. Craft and related trades workers,2012,58.18
Philippines,Sex: Male,Occupation (ISCO-88): 8. Plant and machine operators and assemblers,2012,58.82
Philippines,Sex: Male,Occupation (ISCO-88): 9. Elementary occupations,2012,44.29
Philippines,Sex: Male,Occupation (ISCO-88): 0. Armed forces,2012,123.97
Philippines,Sex: Male,Occupation (ISCO-88): X. Not elsewhere classified,2012,107.29
Philippines,Sex: Female,Occupation (ISCO-88): Total,2012,67.05
Philippines,Sex: Female,"Occupation (ISCO-88): 1. Legislators, senior officials and managers",2012,157.21
Philippines,Sex: Female,Occupation (ISCO-88): 2. Professionals,2012,133.34
Philippines,Sex: Female,Occupation (ISCO-88): 3. Technicians and associate professionals,2012,86.85
Philippines,Sex: Female,Occupation (ISCO-88): 4. Clerks,2012,71.6
Philippines,Sex: Female,Occupation (ISCO-88): 5. Service workers and shop and market sales workers,2012,36.03
Philippines,Sex: Female,Occupation (ISCO-88): 6. Skilled agricultural and fishery workers,2012,38.9
Philippines,Sex: Female,Occupation (ISCO-88): 7. Craft and related trades workers,2012,41.16
Philippines,Sex: Female,Occupation (ISCO-88): 8. Plant and machine operators and assemblers,2012,53.96
Philippines,Sex: Female,Occupation (ISCO-88): 9. Elementary occupations,2012,44.04
Philippines,Sex: Female,Occupation (ISCO-88): 0. Armed forces,2012,119.65
Philippines,Sex: Female,Occupation (ISCO-88): X. Not elsewhere classified,2012,120.89
Poland,Sex: Total,Occupation (Skill level): Total,2014,23.67
Poland,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,102.57
Poland,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2014,79.99
Poland,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2014,12.88
Poland,Sex: Male,Occupation (Skill level): Total,2014,24.57
Poland,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,114.73
Poland,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2014,83.34
Poland,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2014,14.17
Poland,Sex: Female,Occupation (Skill level): Total,2014,22.67
Poland,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,90.05
Poland,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2014,70.78
Poland,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2014,12.02
Poland,Sex: Total,Occupation (ISCO-08): Total,2014,23.67
Poland,Sex: Total,Occupation (ISCO-08): 1. Managers,2014,46.16
Poland,Sex: Total,Occupation (ISCO-08): 2. Professionals,2014,33.63
Poland,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,22.78
Poland,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2014,17.54
Poland,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2014,13.25
Poland,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,13.79
Poland,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2014,17.53
Poland,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,17.88
Poland,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2014,12.88
Poland,Sex: Male,Occupation (ISCO-08): Total,2014,24.57
Poland,Sex: Male,Occupation (ISCO-08): 1. Managers,2014,52.6
Poland,Sex: Male,Occupation (ISCO-08): 2. Professionals,2014,36.39
Poland,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,25.74
Poland,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2014,17.67
Poland,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2014,14.39
Poland,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,14.35
Poland,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2014,18.48
Poland,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,18.45
Poland,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2014,14.17
Poland,Sex: Female,Occupation (ISCO-08): Total,2014,22.67
Poland,Sex: Female,Occupation (ISCO-08): 1. Managers,2014,38.02
Poland,Sex: Female,Occupation (ISCO-08): 2. Professionals,2014,32.13
Poland,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,19.9
Poland,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2014,17.45
Poland,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2014,12.68
Poland,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,12.64
Poland,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2014,12.84
Poland,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,15.17
Poland,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2014,12.02
Portugal,Sex: Total,Occupation (Skill level): Total,2021,7.45
Portugal,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2021,37.87
Portugal,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2021,29.27
Portugal,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2021,5.07
Portugal,Sex: Male,Occupation (Skill level): Total,2021,8.03
Portugal,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2021,41.09
Portugal,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2021,30.78
Portugal,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2021,5.47
Portugal,Sex: Female,Occupation (Skill level): Total,2021,6.79
Portugal,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2021,33.47
Portugal,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2021,26.39
Portugal,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2021,4.74
Portugal,Sex: Total,Occupation (ISCO-08): Total,2021,7.45
Portugal,Sex: Total,Occupation (ISCO-08): 1. Managers,2021,16.5
Portugal,Sex: Total,Occupation (ISCO-08): 2. Professionals,2021,11.91
Portugal,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2021,9.46
Portugal,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2021,6.87
Portugal,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2021,5.4
Portugal,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2021,5.19
Portugal,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2021,5.72
Portugal,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2021,6.09
Portugal,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2021,5.07
Portugal,Sex: Total,Occupation (ISCO-08): X. Not elsewhere classified,2021,14.08
Portugal,Sex: Male,Occupation (ISCO-08): Total,2021,8.03
Portugal,Sex: Male,Occupation (ISCO-08): 1. Managers,2021,17.67
Portugal,Sex: Male,Occupation (ISCO-08): 2. Professionals,2021,13.09
Portugal,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2021,10.33
Portugal,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2021,7.22
Portugal,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2021,5.87
Portugal,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2021,5.29
Portugal,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2021,5.89
Portugal,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2021,6.51
Portugal,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2021,5.47
Portugal,Sex: Male,Occupation (ISCO-08): X. Not elsewhere classified,2021,16.4
Portugal,Sex: Female,Occupation (ISCO-08): Total,2021,6.79
Portugal,Sex: Female,Occupation (ISCO-08): 1. Managers,2021,14.31
Portugal,Sex: Female,Occupation (ISCO-08): 2. Professionals,2021,10.87
Portugal,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2021,8.29
Portugal,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2021,6.65
Portugal,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2021,5.14
Portugal,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2021,4.82
Portugal,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2021,4.88
Portugal,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2021,4.9
Portugal,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2021,4.74
Portugal,Sex: Female,Occupation (ISCO-08): X. Not elsewhere classified,2021,12.17
Portugal,Sex: Total,Occupation (Skill level): Total,2018,5.19
Portugal,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2018,22.13
Portugal,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2018,20.22
Portugal,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2018,3.68
Portugal,Sex: Male,Occupation (Skill level): Total,2018,5.44
Portugal,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2018,23.63
Portugal,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2018,21.42
Portugal,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2018,3.75
Portugal,Sex: Female,Occupation (Skill level): Total,2018,4.97
Portugal,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2018,20.48
Portugal,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2018,18.49
Portugal,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2018,3.66
Portugal,Sex: Total,Occupation (ISCO-08): Total,2018,5.19
Portugal,Sex: Total,Occupation (ISCO-08): 1. Managers,2018,8.55
Portugal,Sex: Total,Occupation (ISCO-08): 2. Professionals,2018,7.85
Portugal,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2018,5.73
Portugal,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2018,4.45
Portugal,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2018,3.98
Portugal,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2018,3.56
Portugal,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2018,4.19
Portugal,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2018,4.04
Portugal,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2018,3.68
Portugal,Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2018,6.43
Portugal,Sex: Male,Occupation (ISCO-08): Total,2018,5.44
Portugal,Sex: Male,Occupation (ISCO-08): 1. Managers,2018,9.19
Portugal,Sex: Male,Occupation (ISCO-08): 2. Professionals,2018,8.26
Portugal,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2018,6.18
Portugal,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2018,4.6
Portugal,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2018,4.54
Portugal,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2018,3.6
Portugal,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2018,4.34
Portugal,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2018,4.34
Portugal,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2018,3.75
Portugal,Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2018,6.49
Portugal,Sex: Female,Occupation (ISCO-08): Total,2018,4.97
Portugal,Sex: Female,Occupation (ISCO-08): 1. Managers,2018,7.62
Portugal,Sex: Female,Occupation (ISCO-08): 2. Professionals,2018,7.61
Portugal,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2018,5.25
Portugal,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2018,4.38
Portugal,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2018,3.71
Portugal,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2018,3.4
Portugal,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2018,3.49
Portugal,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2018,3.51
Portugal,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2018,3.66
Portugal,Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,2018,6.04
Portugal,Sex: Total,Occupation (Skill level): Total,2017,5.04
Portugal,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2017,22.18
Portugal,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2017,21.35
Portugal,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2017,3.9
Portugal,Sex: Male,Occupation (Skill level): Total,2017,5.27
Portugal,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2017,23.22
Portugal,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2017,22.58
Portugal,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2017,4.21
Portugal,Sex: Female,Occupation (Skill level): Total,2017,4.84
Portugal,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2017,20.7
Portugal,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2017,19.86
Portugal,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2017,3.35
Portugal,Sex: Total,Occupation (ISCO-08): Total,2017,5.04
Portugal,Sex: Total,Occupation (ISCO-08): 1. Managers,2017,6.28
Portugal,Sex: Total,Occupation (ISCO-08): 2. Professionals,2017,8.18
Portugal,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2017,7.72
Portugal,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2017,5.7
Portugal,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2017,4.41
Portugal,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2017,3.84
Portugal,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2017,3.42
Portugal,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2017,3.98
Portugal,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2017,3.9
Portugal,Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2017,3.6
Portugal,Sex: Male,Occupation (ISCO-08): Total,2017,5.27
Portugal,Sex: Male,Occupation (ISCO-08): 1. Managers,2017,6.31
Portugal,Sex: Male,Occupation (ISCO-08): 2. Professionals,2017,8.81
Portugal,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2017,8.1
Portugal,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2017,6.13
Portugal,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2017,4.56
Portugal,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2017,4.35
Portugal,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2017,3.45
Portugal,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2017,4.09
Portugal,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2017,4.21
Portugal,Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2017,3.63
Portugal,Sex: Female,Occupation (ISCO-08): Total,2017,4.84
Portugal,Sex: Female,Occupation (ISCO-08): 1. Managers,2017,6.11
Portugal,Sex: Female,Occupation (ISCO-08): 2. Professionals,2017,7.09
Portugal,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2017,7.5
Portugal,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2017,5.23
Portugal,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2017,4.32
Portugal,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2017,3.57
Portugal,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2017,3.32
Portugal,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2017,3.42
Portugal,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2017,3.35
Portugal,Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,2017,0
Portugal,Sex: Total,Occupation (Skill level): Total,2016,4.92
Portugal,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2016,21.02
Portugal,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2016,18.87
Portugal,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2016,3.49
Portugal,Sex: Male,Occupation (Skill level): Total,2016,5.15
Portugal,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2016,22.3
Portugal,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2016,20.03
Portugal,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2016,3.54
Portugal,Sex: Female,Occupation (Skill level): Total,2016,4.71
Portugal,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2016,19.5
Portugal,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2016,17.34
Portugal,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2016,3.47
Portugal,Sex: Total,Occupation (ISCO-08): Total,2016,4.92
Portugal,Sex: Total,Occupation (ISCO-08): 1. Managers,2016,7.72
Portugal,Sex: Total,Occupation (ISCO-08): 2. Professionals,2016,7.66
Portugal,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2016,5.64
Portugal,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2016,4.33
Portugal,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2016,3.7
Portugal,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2016,3.21
Portugal,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2016,3.88
Portugal,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2016,3.75
Portugal,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2016,3.49
Portugal,Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2016,6.12
Portugal,Sex: Male,Occupation (ISCO-08): Total,2016,5.15
Portugal,Sex: Male,Occupation (ISCO-08): 1. Managers,2016,8.3
Portugal,Sex: Male,Occupation (ISCO-08): 2. Professionals,2016,7.98
Portugal,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2016,6.02
Portugal,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2016,4.5
Portugal,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2016,4.24
Portugal,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2016,3.24
Portugal,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2016,4
Portugal,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2016,4.05
Portugal,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2016,3.54
Portugal,Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2016,6.24
Portugal,Sex: Female,Occupation (ISCO-08): Total,2016,4.71
Portugal,Sex: Female,Occupation (ISCO-08): 1. Managers,2016,6.83
Portugal,Sex: Female,Occupation (ISCO-08): 2. Professionals,2016,7.45
Portugal,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2016,5.22
Portugal,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2016,4.25
Portugal,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2016,3.43
Portugal,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2016,3.13
Portugal,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2016,3.3
Portugal,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2016,3.23
Portugal,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2016,3.47
Portugal,Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,2016,0
Portugal,Sex: Total,Occupation (Skill level): Total,2015,4.85
Portugal,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2015,21.07
Portugal,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2015,18.72
Portugal,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2015,3.41
Portugal,Sex: Male,Occupation (Skill level): Total,2015,5.11
Portugal,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2015,22.33
Portugal,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2015,19.91
Portugal,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2015,3.44
Portugal,Sex: Female,Occupation (Skill level): Total,2015,4.62
Portugal,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2015,19.69
Portugal,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2015,17.05
Portugal,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2015,3.4
Portugal,Sex: Total,Occupation (ISCO-08): Total,2015,4.85
Portugal,Sex: Total,Occupation (ISCO-08): 1. Managers,2015,8.14
Portugal,Sex: Total,Occupation (ISCO-08): 2. Professionals,2015,7.51
Portugal,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2015,5.42
Portugal,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2015,4.27
Portugal,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2015,3.62
Portugal,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2015,3.33
Portugal,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2015,3.81
Portugal,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2015,3.69
Portugal,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2015,3.41
Portugal,Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2015,6.07
Portugal,Sex: Male,Occupation (ISCO-08): Total,2015,5.11
Portugal,Sex: Male,Occupation (ISCO-08): 1. Managers,2015,8.52
Portugal,Sex: Male,Occupation (ISCO-08): 2. Professionals,2015,8.01
Portugal,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2015,5.8
Portugal,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2015,4.36
Portugal,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2015,4.19
Portugal,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2015,3.39
Portugal,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2015,3.93
Portugal,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2015,4.04
Portugal,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2015,3.44
Portugal,Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2015,6.18
Portugal,Sex: Female,Occupation (ISCO-08): Total,2015,4.62
Portugal,Sex: Female,Occupation (ISCO-08): 1. Managers,2015,7.47
Portugal,Sex: Female,Occupation (ISCO-08): 2. Professionals,2015,7.21
Portugal,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2015,5.01
Portugal,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2015,4.22
Portugal,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2015,3.34
Portugal,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2015,3.16
Portugal,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2015,3.24
Portugal,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2015,3.09
Portugal,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2015,3.4
Portugal,Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,2015,0
Portugal,Sex: Total,Occupation (Skill level): Total,2013,4.76
Portugal,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2013,21.72
Portugal,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2013,18.55
Portugal,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2013,3.29
Portugal,Sex: Male,Occupation (Skill level): Total,2013,5.03
Portugal,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2013,23.47
Portugal,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2013,19.97
Portugal,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2013,3.38
Portugal,Sex: Female,Occupation (Skill level): Total,2013,4.51
Portugal,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2013,19.58
Portugal,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2013,16.33
Portugal,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2013,3.26
Portugal,Sex: Total,Occupation (ISCO-08): Total,2013,4.76
Portugal,Sex: Total,Occupation (ISCO-08): 1. Managers,2013,8.24
Portugal,Sex: Total,Occupation (ISCO-08): 2. Professionals,2013,8.05
Portugal,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2013,5.43
Portugal,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2013,4.21
Portugal,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2013,3.55
Portugal,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2013,3.38
Portugal,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2013,3.72
Portugal,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2013,3.69
Portugal,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2013,3.29
Portugal,Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2013,5.88
Portugal,Sex: Male,Occupation (ISCO-08): Total,2013,5.03
Portugal,Sex: Male,Occupation (ISCO-08): 1. Managers,2013,9.18
Portugal,Sex: Male,Occupation (ISCO-08): 2. Professionals,2013,8.57
Portugal,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2013,5.72
Portugal,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2013,4.41
Portugal,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2013,4.07
Portugal,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2013,3.52
Portugal,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2013,3.87
Portugal,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2013,4.1
Portugal,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2013,3.38
Portugal,Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2013,5.98
Portugal,Sex: Female,Occupation (ISCO-08): Total,2013,4.51
Portugal,Sex: Female,Occupation (ISCO-08): 1. Managers,2013,6.72
Portugal,Sex: Female,Occupation (ISCO-08): 2. Professionals,2013,7.75
Portugal,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2013,5.11
Portugal,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2013,4.09
Portugal,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2013,3.27
